EmployeeID,DateOfHire,Department,JobProfile,JobType,JobTitle,Salary,MidpointWage,PerformanceGrade
1611052,18/11/2016,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4170,4212,3.08
2104141,07/04/2021,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,4176,4800,3.25
2112161,01/12/2021,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4212,4212,3.08
1512191,08/12/2015,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,4224,4800,2.88
160102,18/01/2016,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4254,4212,3.08
2201031,22/01/2022,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,4320,4800,2.88
2311021,22/11/2023,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4338,4212,2.75
1404051,15/04/2014,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,4368,4800,3.25
1903101,04/03/2019,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,4368,4800,2.88
1412201,25/12/2014,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,4416,4800,2.88
2101073,25/01/2021,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4423,4212,2.75
1908101,01/08/2019,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4423,4212,2.75
2106172,22/06/2021,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4465,4212,2.75
2003202,02/03/2020,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4549,4212,2.75
2101021,18/01/2021,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4549,4212,3.08
1908192,24/08/2019,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,4560,4800,3.25
2212112,10/12/2022,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,4560,4800,3.25
2012141,24/12/2020,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4591,4212,2.75
1801062,04/01/2018,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,4608,4800,2.88
1909172,15/09/2019,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4633,4212,3.08
2308091,24/08/2023,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4633,4212,3.08
1409041,10/09/2014,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4633,4212,2.75
1805081,01/05/2018,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4633,4212,3.08
2001121,07/01/2020,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,4656,4800,3.25
1401172,14/01/2014,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4675,4212,2.75
1905011,06/05/2019,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4675,4212,2.75
1409142,17/09/2014,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,4800,4800,2.88
190103,09/01/2019,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4802,4212,2.75
160303,18/03/2016,Sales,Individual Contributor,4. Senior Analyst,Senior Business Analyst,4844,4212,2.75
1505062,16/05/2015,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,4944,4800,2.88
1903181,11/03/2019,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,4992,4800,3.25
1804051,08/04/2018,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5040,4800,2.88
2009131,21/09/2020,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5040,4800,2.88
2311201,09/11/2023,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5088,4800,3.25
1407111,11/07/2014,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5184,4800,3.25
2203021,14/03/2022,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5184,4800,3.25
1401081,10/01/2014,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5280,4800,2.88
1502041,08/02/2015,People & Culture,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5307,6100,2.88
1801191,09/01/2018,Corporate,Individual Contributor,4. Senior Analyst,Senior Accounting Analyst,5307,6100,2.82
1906061,01/06/2019,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5307,6100,2.46
1901162,15/01/2019,Corporate,Individual Contributor,4. Senior Analyst,Senior FP&A Analyst,5307,6100,2.79
1403072,15/03/2014,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5307,6100,3.1
1807131,12/07/2018,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5307,6100,3.62
2209122,21/09/2022,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5307,6100,2.46
2301171,12/01/2023,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5307,6100,2.82
1609061,22/09/2016,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5307,6100,3
1507031,03/07/2015,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5307,6100,2.82
2205173,21/05/2022,People & Culture,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5307,6100,2.88
1611201,04/11/2016,People & Culture,Individual Contributor,4. Senior Analyst,Senior Compensation Analyst,5307,6100,3.06
2311153,23/11/2023,People & Culture,Individual Contributor,4. Senior Analyst,Business Partnet,5307,6100,2.75
1407072,22/07/2014,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5328,4800,2.88
2302091,04/02/2023,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5328,4800,3.25
1405202,18/05/2014,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5368,6100,3.15
1703011,13/03/2017,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5368,6100,2.46
2302173,24/02/2023,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5368,6100,3.15
1908122,05/08/2019,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5368,6100,2.46
1409071,02/09/2014,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5368,6100,3.15
1612151,01/12/2016,People & Culture,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5368,6100,2.88
1707145,25/07/2017,People & Culture,Individual Contributor,4. Senior Analyst,Business Partnet,5368,6100,2.75
2203201,12/03/2022,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5368,6100,2.82
1505111,06/05/2015,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5368,6100,3.1
2203181,24/03/2022,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5376,4800,3.25
150301,18/03/2015,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5376,4800,3.25
1407051,08/07/2014,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5424,4800,3.25
1804021,01/04/2018,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5424,4800,3.25
1706171,13/06/2017,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5424,4800,2.88
1511141,16/11/2015,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5429,6100,3
1805204,22/05/2018,Corporate,Individual Contributor,4. Senior Analyst,Senior FP&A Analyst,5429,6100,2.79
1811051,06/11/2018,People & Culture,Individual Contributor,4. Senior Analyst,Business Partnet,5429,6100,2.75
1411041,01/11/2014,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5429,6100,3.4
1509111,10/09/2015,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5429,6100,3.62
1701061,08/01/2017,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5429,6100,3.62
2109011,12/09/2021,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5429,6100,2.59
1404172,13/04/2014,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5490,6100,3.82
2301013,19/01/2023,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5490,6100,2.59
1808131,06/08/2018,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5490,6100,2.93
1501112,17/01/2015,People & Culture,Individual Contributor,4. Senior Analyst,Senior Compensation Analyst,5490,6100,3.06
231201,06/12/2023,People & Culture,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5490,6100,2.88
2106111,10/06/2021,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5520,4800,3.25
1810071,22/10/2018,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5551,6100,2.82
1803141,07/03/2018,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5551,6100,3.15
2310011,04/10/2023,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5551,6100,2.46
1802051,05/02/2018,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5551,6100,3.1
1812193,24/12/2018,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5551,6100,2.59
1509061,25/09/2015,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5551,6100,2.82
2102121,01/02/2021,People & Culture,Individual Contributor,4. Senior Analyst,Business Partnet,5551,6100,2.75
2211121,08/11/2022,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5551,6100,3.62
2208113,25/08/2022,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5568,4800,2.88
1706141,01/06/2017,People & Culture,Individual Contributor,4. Senior Analyst,Senior Compensation Analyst,5612,6100,3.06
160402,17/04/2016,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5612,6100,3.15
2301082,23/01/2023,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5612,6100,2.93
1707042,20/07/2017,People & Culture,Individual Contributor,4. Senior Analyst,Senior Compensation Analyst,5612,6100,3.06
2010114,14/10/2020,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5612,6100,3.1
1903023,18/03/2019,People & Culture,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5612,6100,2.88
1507021,13/07/2015,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5612,6100,3.15
1801163,14/01/2018,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5616,4800,2.88
1802111,20/02/2018,Customer Service,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5616,4800,2.88
1904122,02/04/2019,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5673,6100,3.82
191101,19/11/2019,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5673,6100,2.93
2010081,16/10/2020,People & Culture,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5673,6100,2.88
2104012,21/04/2021,Corporate,Individual Contributor,4. Senior Analyst,Senior Accounting Analyst,5673,6100,2.82
2107161,05/07/2021,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5673,6100,2.93
1711093,13/11/2017,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5673,6100,2.46
2302194,22/02/2023,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5734,6100,3.15
2305193,25/05/2023,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5734,6100,3
2304153,08/04/2023,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5734,6100,3.4
2003101,01/03/2020,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5734,6100,3.1
1609141,12/09/2016,People & Culture,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5734,6100,2.88
1611011,08/11/2016,People & Culture,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5734,6100,2.88
1406162,14/06/2014,People & Culture,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5734,6100,2.88
2104071,01/04/2021,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5734,6100,3.4
1812191,08/12/2018,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5734,6100,3
2108151,12/08/2021,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5734,6100,3
1512101,01/12/2015,Corporate,Individual Contributor,4. Senior Analyst,Senior Accounting Analyst,5734,6100,2.82
1505171,18/05/2015,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5734,6100,2.59
1911081,12/11/2019,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5734,6100,2.93
1601122,09/01/2016,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5795,6100,2.82
2108081,13/08/2021,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5795,6100,3
1608091,11/08/2016,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5795,6100,3.82
2201192,22/01/2022,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5795,6100,3.82
2202111,14/02/2022,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5795,6100,2.59
2308033,23/08/2023,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5795,6100,3.4
1808183,21/08/2018,Corporate,Individual Contributor,4. Senior Analyst,Senior Accounting Analyst,5856,6100,2.82
1906021,24/06/2019,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5856,6100,2.93
2104191,21/04/2021,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5856,6100,2.59
1810122,11/10/2018,People & Culture,Individual Contributor,4. Senior Analyst,Business Partnet,5856,6100,2.75
1907131,20/07/2019,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5856,6100,3.4
1709161,05/09/2017,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5917,6100,3.62
1903112,11/03/2019,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5917,6100,3.82
1604114,20/04/2016,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5917,6100,3
1608021,20/08/2016,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,5917,6100,2.46
1902114,22/02/2019,Corporate,Individual Contributor,4. Senior Analyst,Senior Accounting Analyst,5917,6100,2.82
1702201,22/02/2017,People & Culture,Individual Contributor,4. Senior Analyst,Business Partnet,5917,6100,2.75
201101,11/11/2020,People & Culture,Individual Contributor,4. Senior Analyst,Senior Compensation Analyst,5917,6100,3.06
2209092,18/09/2022,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5917,6100,2.59
2006132,10/06/2020,Corporate,Individual Contributor,4. Senior Analyst,Senior FP&A Analyst,5917,6100,2.79
1701141,17/01/2017,Corporate,Individual Contributor,4. Senior Analyst,Senior Accounting Analyst,5917,6100,2.82
2001182,23/01/2020,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5978,6100,2.82
2111012,12/11/2021,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,5978,6100,3.1
2301121,04/01/2023,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,5978,6100,2.59
1408022,21/08/2014,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,6039,6100,3.62
171001,21/10/2017,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,6039,6100,2.93
1403153,23/03/2014,People & Culture,Individual Contributor,4. Senior Analyst,Business Partnet,6039,6100,2.75
1411032,16/11/2014,People & Culture,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,6039,6100,2.88
2310091,04/10/2023,Corporate,Individual Contributor,4. Senior Analyst,Senior FP&A Analyst,6039,6100,2.79
2308031,12/08/2023,People & Culture,Individual Contributor,4. Senior Analyst,Senior Recruitment and Attraction Analyst,6039,6100,2.82
1701121,12/01/2017,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,6039,6100,3.62
1906052,23/06/2019,Operations,Individual Contributor,4. Senior Analyst,Senior Customer Service Analyst,6039,6100,2.46
1812151,01/12/2018,Operations,Individual Contributor,4. Senior Analyst,Senior Business Analyst,6100,6100,3.1
